id,segment,start_sec,end_sec,score
WlLChq8FUxY,51,166.26,169.52,0.2695720174780752
WlLChq8FUxY,52,169.52,172.78,0.4062510909084343
WlLChq8FUxY,53,172.78,176.04,0.4244161123681497
WlLChq8FUxY,54,176.04,179.3,0.5623685309046251
WlLChq8FUxY,55,179.3,182.56,0.6401730901361548
WlLChq8FUxY,56,182.56,185.82,0.6391622652482082
WlLChq8FUxY,57,185.82,189.08,0.5913896712220996
WlLChq8FUxY,58,189.08,192.34,0.5609475578831835
WlLChq8FUxY,59,192.34,195.6,0.564223259150891
WlLChq8FUxY,60,195.6,198.86,0.5931127213867006
WlLChq8FUxY,61,198.86,202.12,0.603701404668747
WlLChq8FUxY,62,202.12,205.38,0.6144991411165044
WlLChq8FUxY,63,205.38,208.64,0.7181422302508624
WlLChq8FUxY,64,208.64,211.9,0.7822372888519558
WlLChq8FUxY,65,211.9,215.16,0.7253441987479012
WlLChq8FUxY,66,215.16,218.42,0.7429007858820766
WlLChq8FUxY,67,218.42,221.68,0.6162811755716227
WlLChq8FUxY,68,221.68,224.94,0.5447684746221093
WlLChq8FUxY,69,224.94,228.2,0.5816789978609167
WlLChq8FUxY,70,228.2,231.46,0.7542223590051423
WlLChq8FUxY,71,231.46,234.72,1.0
WlLChq8FUxY,72,234.72,237.98,0.9776385338351145
WlLChq8FUxY,73,237.98,241.24,0.7381582349225253
WlLChq8FUxY,74,241.24,244.5,0.4671601953142398
WlLChq8FUxY,75,244.5,247.76,0.3302358890116279
WlLChq8FUxY,76,247.76,251.02,0.29984747678981544
WlLChq8FUxY,77,251.02,254.28,0.36763176201055914
WlLChq8FUxY,78,254.28,257.54,0.4398893235357885
WlLChq8FUxY,79,257.54,260.8,0.5080959616893689
WlLChq8FUxY,80,260.8,264.06,0.5051759049306989
WlLChq8FUxY,81,264.06,267.32,0.4645134591852116
WlLChq8FUxY,82,267.32,270.58,0.45288312135770337
WlLChq8FUxY,83,270.58,273.84,0.6033549221186676
WlLChq8FUxY,84,273.84,277.1,0.7272227347123352
WlLChq8FUxY,85,277.1,280.36,0.8116298563230959
WlLChq8FUxY,86,280.36,283.62,0.6708539494128789
WlLChq8FUxY,87,283.62,286.88,0.5670774434309223
WlLChq8FUxY,88,286.88,290.14,0.2629599921996285
WlLChq8FUxY,89,290.14,293.4,0.1532835524646539
WlLChq8FUxY,90,293.4,296.66,0.11058497837309557
WlLChq8FUxY,91,296.66,299.92,0.09444461609185072
WlLChq8FUxY,92,299.92,303.18,0.10189486030152609
WlLChq8FUxY,93,303.18,306.44,0.08829109001497612
WlLChq8FUxY,94,306.44,309.7,0.07791263022186519
WlLChq8FUxY,95,309.7,312.96,0.04280375271163891
WlLChq8FUxY,96,312.96,316.22,0.02227680163904102
WlLChq8FUxY,97,316.22,319.48,0.011691579169958619
WlLChq8FUxY,98,319.48,322.74,0.0
WlLChq8FUxY,99,322.74,326.0,0.10591879936339767
jwqrVwh0ZpQ,0,0.0,1.47,1.0
jwqrVwh0ZpQ,1,1.47,2.94,0.23792721803257777
jwqrVwh0ZpQ,2,2.94,4.41,0.1987954386660989
jwqrVwh0ZpQ,3,4.41,5.88,0.17339413462077763
jwqrVwh0ZpQ,4,5.88,7.35,0.1379508577919504
jwqrVwh0ZpQ,5,7.35,8.82,0.10276209097579049
jwqrVwh0ZpQ,6,8.82,10.29,0.12078431414049165
jwqrVwh0ZpQ,7,10.29,11.76,0.09502633789926386
jwqrVwh0ZpQ,8,11.76,13.23,0.1026043297717127
jwqrVwh0ZpQ,9,13.23,14.7,0.10805026607346935
jwqrVwh0ZpQ,10,14.7,16.17,0.13589442665809426
jwqrVwh0ZpQ,11,16.17,17.64,0.12610578352736956
jwqrVwh0ZpQ,12,17.64,19.11,0.11451570770023646
jwqrVwh0ZpQ,13,19.11,20.58,0.1218104539021029
jwqrVwh0ZpQ,14,20.58,22.05,0.1084602172725074
jwqrVwh0ZpQ,15,22.05,23.52,0.11119588446767682
jwqrVwh0ZpQ,16,23.52,24.99,0.08788239284835411
jwqrVwh0ZpQ,17,24.99,26.46,0.09359956771150767
jwqrVwh0ZpQ,18,26.46,27.93,0.09107648740201893
jwqrVwh0ZpQ,19,27.93,29.4,0.09650382286005434
jwqrVwh0ZpQ,20,29.4,30.87,0.12102433421800629
jwqrVwh0ZpQ,21,30.87,32.34,0.12102172928584401
jwqrVwh0ZpQ,22,32.34,33.81,0.13478146939176217
jwqrVwh0ZpQ,23,33.81,35.28,0.131482770530956
jwqrVwh0ZpQ,24,35.28,36.75,0.15903432397004036
jwqrVwh0ZpQ,25,36.75,38.22,0.1730429572036509
jwqrVwh0ZpQ,26,38.22,39.69,0.1690288788477799
jwqrVwh0ZpQ,27,39.69,41.16,0.1905562010450825
jwqrVwh0ZpQ,28,41.16,42.63,0.18542525802463597
jwqrVwh0ZpQ,29,42.63,44.1,0.17310983069650432
jwqrVwh0ZpQ,30,44.1,45.57,0.20403074178129657
jwqrVwh0ZpQ,31,45.57,47.04,0.20495028283457972
jwqrVwh0ZpQ,32,47.04,48.51,0.18358133237233043
jwqrVwh0ZpQ,33,48.51,49.98,0.1774751271715671
jwqrVwh0ZpQ,34,49.98,51.45,0.210708363273094
jwqrVwh0ZpQ,35,51.45,52.92,0.18470287777438504
jwqrVwh0ZpQ,36,52.92,54.39,0.17826263072587492
jwqrVwh0ZpQ,37,54.39,55.86,0.21873733402613674
jwqrVwh0ZpQ,38,55.86,57.33,0.21319973667392006
jwqrVwh0ZpQ,39,57.33,58.8,0.20866479399178908
jwqrVwh0ZpQ,40,58.8,60.27,0.20338325333071103
jwqrVwh0ZpQ,41,60.27,61.74,0.21166062878666575
jwqrVwh0ZpQ,42,61.74,63.21,0.20779507226610944
jwqrVwh0ZpQ,43,63.21,64.68,0.22925254971981104
jwqrVwh0ZpQ,44,64.68,66.15,0.21575529723130715
jwqrVwh0ZpQ,45,66.15,67.62,0.22335689630147662
jwqrVwh0ZpQ,46,67.62,69.09,0.2258536830769524
jwqrVwh0ZpQ,47,69.09,70.56,0.18152380228271833
jwqrVwh0ZpQ,48,70.56,72.03,0.17343561002504887
jwqrVwh0ZpQ,49,72.03,73.5,0.18767323307654943
jwqrVwh0ZpQ,50,73.5,74.97,0.19832463787983268
jwqrVwh0ZpQ,51,74.97,76.44,0.20357268074138649
jwqrVwh0ZpQ,52,76.44,77.91,0.21469761336929333
jwqrVwh0ZpQ,53,77.91,79.38,0.23411152154169002
jwqrVwh0ZpQ,54,79.38,80.85,0.22612545076519475
jwqrVwh0ZpQ,55,80.85,82.32,0.22490532496162405
jwqrVwh0ZpQ,56,82.32,83.79,0.21404165888918042
jwqrVwh0ZpQ,57,83.79,85.26,0.19583485185954302
jwqrVwh0ZpQ,58,85.26,86.73,0.21725146443994894
jwqrVwh0ZpQ,59,86.73,88.2,0.23771141568375928
jwqrVwh0ZpQ,60,88.2,89.67,0.21667500109285046
jwqrVwh0ZpQ,61,89.67,91.14,0.21554258823943137
jwqrVwh0ZpQ,62,91.14,92.61,0.20946296148713622
jwqrVwh0ZpQ,63,92.61,94.08,0.20207256543243624
jwqrVwh0ZpQ,64,94.08,95.55,0.2173618891423904
jwqrVwh0ZpQ,65,95.55,97.02,0.22161541774686555
jwqrVwh0ZpQ,66,97.02,98.49,0.19513408440582597
jwqrVwh0ZpQ,67,98.49,99.96,0.18813841697784073
jwqrVwh0ZpQ,68,99.96,101.43,0.20287976878622127
jwqrVwh0ZpQ,69,101.43,102.9,0.21609353139175258
jwqrVwh0ZpQ,70,102.9,104.37,0.20574515346265898
jwqrVwh0ZpQ,71,104.37,105.84,0.2181761746554916
jwqrVwh0ZpQ,72,105.84,107.31,0.245917806738292
jwqrVwh0ZpQ,73,107.31,108.78,0.24672529500653229
jwqrVwh0ZpQ,74,108.78,110.25,0.2092060093505668
jwqrVwh0ZpQ,75,110.25,111.72,0.2071884486888196
jwqrVwh0ZpQ,76,111.72,113.19,0.2064581315358867
jwqrVwh0ZpQ,77,113.19,114.66,0.19064822841412787
jwqrVwh0ZpQ,78,114.66,116.13,0.22984045034718453
jwqrVwh0ZpQ,79,116.13,117.6,0.23232063068012582
jwqrVwh0ZpQ,80,117.6,119.07,0.25892211651715036
jwqrVwh0ZpQ,81,119.07,120.54,0.2803349031034429
jwqrVwh0ZpQ,82,120.54,122.01,0.3141650349887162
jwqrVwh0ZpQ,83,122.01,123.48,0.33968323536481954
jwqrVwh0ZpQ,84,123.48,124.95,0.3298242183636484
jwqrVwh0ZpQ,85,124.95,126.42,0.32852679933857515
jwqrVwh0ZpQ,86,126.42,127.89,0.3305734619768228
jwqrVwh0ZpQ,87,127.89,129.36,0.3566000718472852
jwqrVwh0ZpQ,88,129.36,130.83,0.2909811387444667
jwqrVwh0ZpQ,89,130.83,132.3,0.31434868270615657
jwqrVwh0ZpQ,90,132.3,133.77,0.2964529615595859
jwqrVwh0ZpQ,91,133.77,135.24,0.2671259433415858
jwqrVwh0ZpQ,92,135.24,136.71,0.28873735600525186
jwqrVwh0ZpQ,93,136.71,138.18,0.2689330336250342
jwqrVwh0ZpQ,94,138.18,139.65,0.2430869374130044
jwqrVwh0ZpQ,95,139.65,141.12,0.19712864840082808
jwqrVwh0ZpQ,96,141.12,142.59,0.12783265004063288
jwqrVwh0ZpQ,97,142.59,144.06,0.056055738710325764
jwqrVwh0ZpQ,98,144.06,145.53,0.0
jwqrVwh0ZpQ,99,145.53,147.0,0.03881865838016038
jzsiDRP5gXc,0,0.0,7.06,0.7269068120663051
jzsiDRP5gXc,1,7.06,14.12,0.10399641105550336
jzsiDRP5gXc,2,14.12,21.18,0.12850206369519357
jzsiDRP5gXc,3,21.18,28.24,0.16434239952089555
jzsiDRP5gXc,4,28.24,35.3,0.1401513729179168
jzsiDRP5gXc,5,35.3,42.36,0.07287692267789188
jzsiDRP5gXc,6,42.36,49.42,0.07315172330706313
jzsiDRP5gXc,7,49.42,56.48,0.09663229441553035
jzsiDRP5gXc,8,56.48,63.54,0.11286806559232924
jzsiDRP5gXc,9,63.54,70.6,0.11796818491222784
jzsiDRP5gXc,10,70.6,77.66,0.1281141461474629
jzsiDRP5gXc,11,77.66,84.72,0.18699715438158124
jzsiDRP5gXc,12,84.72,91.78,0.1047502969810948
jzsiDRP5gXc,13,91.78,98.84,0.1184721438076431
jzsiDRP5gXc,14,98.84,105.9,0.12128297747125082
jzsiDRP5gXc,15,105.9,112.96,0.11046263224547653
jzsiDRP5gXc,16,112.96,120.02,0.09712137594241457
jzsiDRP5gXc,17,120.02,127.08,0.10736941570554771
jzsiDRP5gXc,18,127.08,134.14,0.14074051245803085
jzsiDRP5gXc,19,134.14,141.2,0.23665179153133606
jzsiDRP5gXc,20,141.2,148.26,0.37963785082023377
jzsiDRP5gXc,21,148.26,155.32,0.38696849072244
jzsiDRP5gXc,22,155.32,162.38,0.3173376418362748
jzsiDRP5gXc,23,162.38,169.44,0.3368764440498698
jzsiDRP5gXc,24,169.44,176.5,0.2945755019381149
jzsiDRP5gXc,25,176.5,183.56,0.1607403110446213
jzsiDRP5gXc,26,183.56,190.62,0.14891000624477277
jzsiDRP5gXc,27,190.62,197.68,0.16148403059114505
jzsiDRP5gXc,28,197.68,204.74,0.12735145503163292
jzsiDRP5gXc,29,204.74,211.8,0.11117442766024178
jzsiDRP5gXc,30,211.8,218.86,0.13992841444141804
jzsiDRP5gXc,31,218.86,225.92,0.12817865373681905
jzsiDRP5gXc,32,225.92,232.98,0.09837931647201081
jzsiDRP5gXc,33,232.98,240.04,0.10077060621618569
jzsiDRP5gXc,34,240.04,247.1,0.10743528448373303
jzsiDRP5gXc,35,247.1,254.16,0.11761614745129036
jzsiDRP5gXc,36,254.16,261.22,0.09594286290785643
jzsiDRP5gXc,37,261.22,268.28,0.11855349610875993
jzsiDRP5gXc,38,268.28,275.34,0.13306006829530995
jzsiDRP5gXc,39,275.34,282.4,0.125116765808536
jzsiDRP5gXc,40,282.4,289.46,0.10133652047190247
jzsiDRP5gXc,41,289.46,296.52,0.12281652683588562
jzsiDRP5gXc,42,296.52,303.58,0.22037341939790003
jzsiDRP5gXc,43,303.58,310.64,0.2125467963160743
jzsiDRP5gXc,44,310.64,317.7,0.11777387520686747
jzsiDRP5gXc,45,317.7,324.76,0.07065554758303004
jzsiDRP5gXc,46,324.76,331.82,0.12353068306252642
jzsiDRP5gXc,47,331.82,338.88,0.12157975917315521
jzsiDRP5gXc,48,338.88,345.94,0.43099265535474085
jzsiDRP5gXc,49,345.94,353.0,0.1225957377540833
jzsiDRP5gXc,50,353.0,360.06,0.14415945723105883
jzsiDRP5gXc,51,360.06,367.12,0.1772663132020843
jzsiDRP5gXc,52,367.12,374.18,0.30477446446338474
jzsiDRP5gXc,53,374.18,381.24,0.4280530830039017
jzsiDRP5gXc,54,381.24,388.3,0.43503202574237776
jzsiDRP5gXc,55,388.3,395.36,0.3113936279794576
jzsiDRP5gXc,56,395.36,402.42,0.17470866066069746
jzsiDRP5gXc,57,402.42,409.48,0.10921884595284584
jzsiDRP5gXc,58,409.48,416.54,0.09485813365676882
jzsiDRP5gXc,59,416.54,423.6,0.1109444292852673
jzsiDRP5gXc,60,423.6,430.66,0.13301098042315893
jzsiDRP5gXc,61,430.66,437.72,0.17501607665032953
jzsiDRP5gXc,62,437.72,444.78,0.23165754718005435
jzsiDRP5gXc,63,444.78,451.84,0.25421518972521073
jzsiDRP5gXc,64,451.84,458.9,0.2875723555607706
jzsiDRP5gXc,65,458.9,465.96,0.48079693820139974
jzsiDRP5gXc,66,465.96,473.02,0.8785144074446735
jzsiDRP5gXc,67,473.02,480.08,1.0
jzsiDRP5gXc,68,480.08,487.14,0.8535417819622849
jzsiDRP5gXc,69,487.14,494.2,0.6675543000290093
jzsiDRP5gXc,70,494.2,501.26,0.5609699818835338
jzsiDRP5gXc,71,501.26,508.32,0.5242429804156724
jzsiDRP5gXc,72,508.32,515.38,0.4641813315355432
jzsiDRP5gXc,73,515.38,522.44,0.40473277061149077
jzsiDRP5gXc,74,522.44,529.5,0.2806482432098185
jzsiDRP5gXc,75,529.5,536.56,0.2175502924976791
jzsiDRP5gXc,76,536.56,543.62,0.14259077217977173
jzsiDRP5gXc,77,543.62,550.68,0.12367458624405751
jzsiDRP5gXc,78,550.68,557.74,0.0995785131961993
jzsiDRP5gXc,79,557.74,564.8,0.07712172623585231
jzsiDRP5gXc,80,564.8,571.86,0.06519293729735766
jzsiDRP5gXc,81,571.86,578.92,0.056655348275209454
jzsiDRP5gXc,82,578.92,585.98,0.049524632982283795
jzsiDRP5gXc,83,585.98,593.04,0.046341205779560975
jzsiDRP5gXc,84,593.04,600.1,0.05523419269756861
jzsiDRP5gXc,85,600.1,607.16,0.051017336047756545
jzsiDRP5gXc,86,607.16,614.22,0.04640378856283844
jzsiDRP5gXc,87,614.22,621.28,0.05836856393100359
jzsiDRP5gXc,88,621.28,628.34,0.06989376038165693
jzsiDRP5gXc,89,628.34,635.4,0.08654811839199318
jzsiDRP5gXc,90,635.4,642.46,0.1414624529832883
jzsiDRP5gXc,91,642.46,649.52,0.1466273989211749
jzsiDRP5gXc,92,649.52,656.58,0.14638989273906466
jzsiDRP5gXc,93,656.58,663.64,0.12929012822154182
jzsiDRP5gXc,94,663.64,670.7,0.10057579669930213
jzsiDRP5gXc,95,670.7,677.76,0.044443825528898695
jzsiDRP5gXc,96,677.76,684.82,0.026341332752956446
jzsiDRP5gXc,97,684.82,691.88,0.0040476651320645075
jzsiDRP5gXc,98,691.88,698.94,0.0
jzsiDRP5gXc,99,698.94,706.0,0.02850316647083094
5VPmpRR09ZU,0,0.0,6.0,1.0
5VPmpRR09ZU,1,6.0,12.0,0.4012330707102512
5VPmpRR09ZU,2,12.0,18.0,0.257477981923827
5VPmpRR09ZU,3,18.0,24.0,0.26017656833247066
5VPmpRR09ZU,4,24.0,30.0,0.28540804533252584
5VPmpRR09ZU,5,30.0,36.0,0.3624822246338722
5VPmpRR09ZU,6,36.0,42.0,0.3711240295919437
5VPmpRR09ZU,7,42.0,48.0,0.3278348718255927
5VPmpRR09ZU,8,48.0,54.0,0.27965495425434417
5VPmpRR09ZU,9,54.0,60.0,0.22650304806663557
5VPmpRR09ZU,10,60.0,66.0,0.1769547971480514
5VPmpRR09ZU,11,66.0,72.0,0.19772225097775928
5VPmpRR09ZU,12,72.0,78.0,0.13695597699768083
5VPmpRR09ZU,13,78.0,84.0,0.16278851980741055
5VPmpRR09ZU,14,84.0,90.0,0.1928445498800608
5VPmpRR09ZU,15,90.0,96.0,0.20170410649768394
5VPmpRR09ZU,16,96.0,102.0,0.23494851581856907
5VPmpRR09ZU,17,102.0,108.0,0.26562004020255425
5VPmpRR09ZU,18,108.0,114.0,0.2430666483540367
5VPmpRR09ZU,19,114.0,120.0,0.31232875286241385
5VPmpRR09ZU,20,120.0,126.0,0.43307965044306457
5VPmpRR09ZU,21,126.0,132.0,0.5531405368936787
5VPmpRR09ZU,22,132.0,138.0,0.5368162853585045
5VPmpRR09ZU,23,138.0,144.0,0.4081586601875997
5VPmpRR09ZU,24,144.0,150.0,0.3103763391567253
5VPmpRR09ZU,25,150.0,156.0,0.24637337784373897
5VPmpRR09ZU,26,156.0,162.0,0.16172389272208113
5VPmpRR09ZU,27,162.0,168.0,0.1352430261937576
5VPmpRR09ZU,28,168.0,174.0,0.12890521551980777
5VPmpRR09ZU,29,174.0,180.0,0.3835264226046039
5VPmpRR09ZU,30,180.0,186.0,0.26493601050833254
5VPmpRR09ZU,31,186.0,192.0,0.2505640356994006
5VPmpRR09ZU,32,192.0,198.0,0.23457552078672228
5VPmpRR09ZU,33,198.0,204.0,0.2936152145079863
5VPmpRR09ZU,34,204.0,210.0,0.4812024932450869
5VPmpRR09ZU,35,210.0,216.0,0.49018966904669975
5VPmpRR09ZU,36,216.0,222.0,0.2889438957758096
5VPmpRR09ZU,37,222.0,228.0,0.24184753128336592
5VPmpRR09ZU,38,228.0,234.0,0.21240585402666606
5VPmpRR09ZU,39,234.0,240.0,0.17497777280187257
5VPmpRR09ZU,40,240.0,246.0,0.12516919244589403
5VPmpRR09ZU,41,246.0,252.0,0.13245471824789043
5VPmpRR09ZU,42,252.0,258.0,0.1829273292989538
5VPmpRR09ZU,43,258.0,264.0,0.2942991072227618
5VPmpRR09ZU,44,264.0,270.0,0.4077771267702767
5VPmpRR09ZU,45,270.0,276.0,0.45310440171578625
5VPmpRR09ZU,46,276.0,282.0,0.24184250870367402
5VPmpRR09ZU,47,282.0,288.0,0.08109185494643738
5VPmpRR09ZU,48,288.0,294.0,0.004937629605385959
5VPmpRR09ZU,49,294.0,300.0,0.011366737080189959
5VPmpRR09ZU,50,300.0,306.0,0.026029085485036914
5VPmpRR09ZU,51,306.0,312.0,0.021166315146967988
5VPmpRR09ZU,52,312.0,318.0,0.017502662880433017
5VPmpRR09ZU,53,318.0,324.0,0.019639131301922057
5VPmpRR09ZU,54,324.0,330.0,0.009794372847824601
5VPmpRR09ZU,55,330.0,336.0,0.0
5VPmpRR09ZU,56,336.0,342.0,0.011344934518345565
5VPmpRR09ZU,57,342.0,348.0,0.04315820541583855
5VPmpRR09ZU,58,348.0,354.0,0.07030378753647763
5VPmpRR09ZU,59,354.0,360.0,0.06675871381048692
5VPmpRR09ZU,60,360.0,366.0,0.08130867057977373
5VPmpRR09ZU,61,366.0,372.0,0.08484146181542696
5VPmpRR09ZU,62,372.0,378.0,0.09432753958979953
5VPmpRR09ZU,63,378.0,384.0,0.050784855698545864
5VPmpRR09ZU,64,384.0,390.0,0.05735167317653875
5VPmpRR09ZU,65,390.0,396.0,0.05737600985813678
5VPmpRR09ZU,66,396.0,402.0,0.06773215824450064
5VPmpRR09ZU,67,402.0,408.0,0.06375470889676023
5VPmpRR09ZU,68,408.0,414.0,0.06762714066912451
5VPmpRR09ZU,69,414.0,420.0,0.1878581784217557
5VPmpRR09ZU,70,420.0,426.0,0.4162871118413435
5VPmpRR09ZU,71,426.0,432.0,0.13853640018746094
5VPmpRR09ZU,72,432.0,438.0,0.09686465006134853
5VPmpRR09ZU,73,438.0,444.0,0.11592931239605543
5VPmpRR09ZU,74,444.0,450.0,0.15949843332041466
5VPmpRR09ZU,75,450.0,456.0,0.20730213684283197
5VPmpRR09ZU,76,456.0,462.0,0.474488902290552
5VPmpRR09ZU,77,462.0,468.0,0.43156799093524817
5VPmpRR09ZU,78,468.0,474.0,0.17941047333886853
5VPmpRR09ZU,79,474.0,480.0,0.16534647398468094
5VPmpRR09ZU,80,480.0,486.0,0.1720527593687549
5VPmpRR09ZU,81,486.0,492.0,0.1541475595559236
5VPmpRR09ZU,82,492.0,498.0,0.13147214185080053
5VPmpRR09ZU,83,498.0,504.0,0.11053524444621401
5VPmpRR09ZU,84,504.0,510.0,0.11184890016463103
5VPmpRR09ZU,85,510.0,516.0,0.12572907310209497
5VPmpRR09ZU,86,516.0,522.0,0.14408046063082872
5VPmpRR09ZU,87,522.0,528.0,0.18008906951505987
5VPmpRR09ZU,88,528.0,534.0,0.23275739259806907
5VPmpRR09ZU,89,534.0,540.0,0.3068219964882123
5VPmpRR09ZU,90,540.0,546.0,0.33422048832624635
5VPmpRR09ZU,91,546.0,552.0,0.24784704838515845
5VPmpRR09ZU,92,552.0,558.0,0.18689827212300242
5VPmpRR09ZU,93,558.0,564.0,0.15296700219934198
5VPmpRR09ZU,94,564.0,570.0,0.08366613250770646
5VPmpRR09ZU,95,570.0,576.0,0.06465012070628794
5VPmpRR09ZU,96,576.0,582.0,0.04686247208815486
5VPmpRR09ZU,97,582.0,588.0,0.06546601594732976
5VPmpRR09ZU,98,588.0,594.0,0.03710526633005033
5VPmpRR09ZU,99,594.0,600.0,0.0773001268977589
